"subject" "Activity" "timeBodyAccelerometer-mean()-X" "timeBodyAccelerometer-mean()-Y" "timeBodyAccelerometer-mean()-Z" "timeGravityAccelerometer-mean()-X" "timeGravityAccelerometer-mean()-Y" "timeGravityAccelerometer-mean()-Z" "timeBodyAccelerometerJerk-mean()-X" "timeBodyAccelerometerJerk-mean()-Y" "timeBodyAccelerometerJerk-mean()-Z" "timeBodyGyroscope-mean()-X" "timeBodyGyroscope-mean()-Y" "timeBodyGyroscope-mean()-Z" "timeBodyGyroscopeJerk-mean()-X" "timeBodyGyroscopeJerk-mean()-Y" "timeBodyGyroscopeJerk-mean()-Z" "timeBodyAccelerometerMagnitude-mean()" "timeGravityAccelerometerMagnitude-mean()" "timeBodyAccelerometerJerkMagnitude-mean()" "timeBodyGyroscopeMagnitude-mean()" "timeBodyGyroscopeJerkMagnitude-mean()" "frequencyBodyAccelerometer-mean()-X" "frequencyBodyAccelerometer-mean()-Y" "frequencyBodyAccelerometer-mean()-Z" "frequencyBodyAccelerometer-meanFreq()-X" "frequencyBodyAccelerometer-meanFreq()-Y" "frequencyBodyAccelerometer-meanFreq()-Z" "frequencyBodyAccelerometerJerk-mean()-X" "frequencyBodyAccelerometerJerk-mean()-Y" "frequencyBodyAccelerometerJerk-mean()-Z" "frequencyBodyAccelerometerJerk-meanFreq()-X" "frequencyBodyAccelerometerJerk-meanFreq()-Y" "frequencyBodyAccelerometerJerk-meanFreq()-Z" "frequencyBodyGyroscope-mean()-X" "frequencyBodyGyroscope-mean()-Y" "frequencyBodyGyroscope-mean()-Z" "frequencyBodyGyroscope-meanFreq()-X" "frequencyBodyGyroscope-meanFreq()-Y" "frequencyBodyGyroscope-meanFreq()-Z" "frequencyBodyAccelerometerMagnitude-mean()" "frequencyBodyAccelerometerMagnitude-meanFreq()" "frequencyBodyAccelerometerJerkMagnitude-mean()" "frequencyBodyAccelerometerJerkMagnitude-meanFreq()" "frequencyBodyGyroscopeMagnitude-mean()" "frequencyBodyGyroscopeMagnitude-meanFreq()" "frequencyBodyGyroscopeJerkMagnitude-mean()" "frequencyBodyGyroscopeJerkMagnitude-meanFreq()" "angle(timeBodyAccelerometerMean,gravity)" "angle(timeBodyAccelerometerJerkMean),gravityMean)" "angle(timeBodyGyroscopeMean,gravityMean)" "angle(timeBodyGyroscopeJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)" "timeBodyAccelerometer-std()-X" "timeBodyAccelerometer-std()-Y" "timeBodyAccelerometer-std()-Z" "timeGravityAccelerometer-std()-X" "timeGravityAccelerometer-std()-Y" "timeGravityAccelerometer-std()-Z" "timeBodyAccelerometerJerk-std()-X" "timeBodyAccelerometerJerk-std()-Y" "timeBodyAccelerometerJerk-std()-Z" "timeBodyGyroscope-std()-X" "timeBodyGyroscope-std()-Y" "timeBodyGyroscope-std()-Z" "timeBodyGyroscopeJerk-std()-X" "timeBodyGyroscopeJerk-std()-Y" "timeBodyGyroscopeJerk-std()-Z" "timeBodyAccelerometerMagnitude-std()" "timeGravityAccelerometerMagnitude-std()" "timeBodyAccelerometerJerkMagnitude-std()" "timeBodyGyroscopeMagnitude-std()" "timeBodyGyroscopeJerkMagnitude-std()" "frequencyBodyAccelerometer-std()-X" "frequencyBodyAccelerometer-std()-Y" "frequencyBodyAccelerometer-std()-Z" "frequencyBodyAccelerometerJerk-std()-X" "frequencyBodyAccelerometerJerk-std()-Y" "frequencyBodyAccelerometerJerk-std()-Z" "frequencyBodyGyroscope-std()-X" "frequencyBodyGyroscope-std()-Y" "frequencyBodyGyroscope-std()-Z" "frequencyBodyAccelerometerMagnitude-std()" "frequencyBodyAccelerometerJerkMagnitude-std()" "frequencyBodyGyroscopeMagnitude-std()" "frequencyBodyGyroscopeJerkMagnitude-std()"
26 "SITTING" 0.283891359794872 -0.0167359251165385 -0.109008636997154 0.653892070525641 -0.0457982666025641 0.101860353230769 0.0737358852371795 0.0242691000384615 -0.013410952279359 -0.0376036458189744 -0.0810926215602564 0.0816057565769231 -0.116602213797436 -0.0296132017089744 -0.0473220903307692 -0.567109511161538 -0.567109511161538 -0.60360961455641 -0.629030488712821 -0.733478504871795 -0.625592883487179 -0.518726276694872 -0.665780889641026 -0.125526512217949 0.0645829033901282 0.159556927485897 -0.622212169549487 -0.584057822941026 -0.704775656076923 0.0340399142307692 -0.239476195474359 -0.0720908511666667 -0.608920948076923 -0.710127302307692 -0.636328175648974 -0.0966531429217949 -0.19635126785 -0.042287998724359 -0.609742551351282 0.144628060329487 -0.58618361625641 0.213801865217949 -0.708034942435897 0.00836439833205128 -0.765919866153846 0.1740727838 -0.0291388421628205 -0.00759748741217948 -0.0158847817615385 0.0542286225384615 -0.465613722179487 0.106303699820513 -0.0613014998717949 -0.622926087269231 -0.514570892417436 -0.641513381474359 -0.969646325769231 -0.974393476153846 -0.954762583333333 -0.596975050255 -0.557700083435897 -0.721157614525641 -0.685147958064103 -0.714488856794872 -0.664718063241026 -0.655579688935897 -0.77956790025641 -0.719441267948718 -0.630996974089744 -0.630996974089744 -0.58266020646282 -0.679932583179487 -0.756204624564103 -0.62260517015 -0.543208189548718 -0.658318645038461 -0.60734056423718 -0.559190655966667 -0.736249182358974 -0.710170219323077 -0.72090328 -0.705983682448718 -0.701942229089744 -0.583027716897436 -0.716840699 -0.762163354153846
26 "STANDING" 0.235905581028378 -0.03995800565 -0.0608313325675676 0.354676435540541 0.247650030702703 0.305719122060405 0.0770564065621622 0.0206099374027027 -0.0213477008791892 -0.0203780341459459 -0.074533041427973 0.126804587689189 -0.0989163739189189 -0.0466166904709459 -0.0452896440945946 -0.746209495486487 -0.746209495486487 -0.861310804878378 -0.799022010310811 -0.896825311837838 -0.851050432702703 -0.767001437418919 -0.813269677837838 -0.196343589741892 0.0224800142432432 0.1202796514085 -0.870694680135135 -0.852215179837838 -0.875012549459459 0.0778308701891892 -0.160321474431351 -0.0392221042145946 -0.848825723351351 -0.870472122702703 -0.854031142567568 -0.0871757154108108 -0.199865329093243 -0.0504261313722973 -0.79909506027027 0.0745236142689189 -0.853907410810811 0.22776442677027 -0.855564445040541 -0.141194076752703 -0.902738086621622 0.151506553675676 0.0444048894986486 0.0492692830878378 0.0100041438581081 0.063649747372973 -0.240791148648649 -0.127442478702703 -0.219173444541757 -0.852751135 -0.733011226824324 -0.785953519648649 -0.926329730945946 -0.911470170810811 -0.888762046756757 -0.869099263918919 -0.847103021121622 -0.885357801167568 -0.860746314594595 -0.8688096325 -0.855013067202703 -0.879295214864865 -0.905524324635135 -0.907726774594595 -0.781640939864865 -0.781640939864865 -0.854409284864865 -0.835732096567568 -0.903483148094595 -0.854215522391892 -0.733976898094595 -0.789497023216216 -0.879940588540541 -0.852523293378378 -0.894934655358108 -0.865898301081081 -0.870537767283784 -0.868795003513513 -0.808797563364865 -0.855150094864865 -0.853814322972973 -0.911903818513514
26 "WALKING" 0.282068553898305 -0.019356238230339 -0.114859556016949 0.803561732033898 -0.157424520754237 0.0484450279288136 0.0939935510118644 0.0258644780113559 -0.014914459316322 -0.0857595895118644 -0.0472675171355932 0.0915281868491525 -0.0714782980372881 -0.0274040547583051 -0.0409999464508475 -0.462429923220339 -0.462429923220339 -0.539166602576271 -0.489282797598305 -0.653132161186441 -0.522151962891525 -0.38264561669661 -0.611329127627119 -0.178863011708475 0.0416475585033898 0.0372776806862712 -0.534194949118644 -0.483517802247458 -0.699403449491525 -0.051600116540678 -0.286034815016949 -0.144559627859322 -0.594249182194915 -0.562159442208475 -0.554086277389831 -0.107873856000508 -0.0888325463237288 0.0183074560305085 -0.445015529177966 0.0872567983677966 -0.474262506845763 0.122294226557119 -0.554847376508475 0.0290505784288136 -0.665065520508475 0.137366143525085 0.00367304036966102 -0.0732355293728814 0.187445141188136 -0.103463322305085 -0.621405615084746 0.183324649977966 -0.0280072453525424 -0.532806310610169 -0.353322358405085 -0.541817185754237 -0.972715934745763 -0.951501672711864 -0.939887399152542 -0.513797873983051 -0.442404407254237 -0.72118856779661 -0.65770759840678 -0.516060945772034 -0.616333889559322 -0.619150541694915 -0.671575384745763 -0.638226536101695 -0.465491983930509 -0.465491983930509 -0.489973340749153 -0.517653846711864 -0.667923046271186 -0.538521184627119 -0.380984760932203 -0.545070588377966 -0.53669211820339 -0.435295380133898 -0.741385663050847 -0.679262266228814 -0.497842077776271 -0.675379437457627 -0.56270885638983 -0.514976223708475 -0.578413349050848 -0.696283128474576
26 "WALKING_DOWNSTAIRS" 0.2670761236 -0.01629523557 -0.106375837 0.74067888482 0.000423389619999997 -0.0319817581108 0.07622792648 0.000387810416000001 0.027602093212 -0.036406987202 -0.082966136902 0.057502589406 -0.099520156092 -0.0486795353598 -0.059215860368 -0.52550175762 -0.52550175762 -0.657000809112 -0.646835844578 -0.8152689682 -0.60847718552 -0.5811505546 -0.622743470884 -0.266839743604 -0.02166825328 0.0501833207986 -0.6653508986 -0.67606236266 -0.71324918016 -0.072187096116 -0.201940023098 -0.14025402972 -0.7238106939 -0.7613410656 -0.69522033402 -0.197835102518 -0.12570191962 -0.0804907906012 -0.57585068428 0.057264886723 -0.62582459912 0.17059523292 -0.7532915662 -0.073590887616 -0.8332169328 0.101132579532 0.123573003716 -0.029860303572 0.06818759392 0.063781208804 -0.546191343 0.06987802348 0.03097760416 -0.57418422298 -0.54706121409 -0.58088515614 -0.9658111654 -0.9576051764 -0.943781911 -0.64277578862 -0.65801993066 -0.73834272182 -0.74211730424 -0.74350026506 -0.6794675416 -0.7991467196 -0.835655742 -0.7886161274 -0.57554016586 -0.57554016586 -0.63380619486 -0.71672587508 -0.8337366678 -0.5623421256 -0.55991670296 -0.5933045087 -0.651145868596 -0.66177857488 -0.76240185092 -0.74994000592 -0.73682874888 -0.7052650756 -0.64315776844 -0.647441747776 -0.74214127734 -0.8464419612
26 "WALKING_UPSTAIRS" 0.275369207272727 -0.0198926021236364 -0.103576806735273 0.620839421818182 -0.0809004600054545 0.128836993854545 0.0757206340181818 -0.0212406588967636 0.004810439086 -0.0379530870669091 -0.0781470580218182 0.0959080045872727 -0.107279189569091 -0.0412657109236364 -0.0517000655898182 -0.692688959890909 -0.692688959890909 -0.793342576781818 -0.706141697629091 -0.863172860545455 -0.768223229818182 -0.678995772181818 -0.818176818727273 -0.349482285054545 -0.0803152620654545 0.0143198797890909 -0.808459405636364 -0.756605615981818 -0.882182397454545 -0.0288602428545455 -0.168745347149091 -0.0516404261327273 -0.761431025345455 -0.817351862181818 -0.837918256181818 -0.210705166509091 -0.362770044405455 -0.102598863378182 -0.734452643818182 -0.0487284462745455 -0.784938909181818 0.249835279976364 -0.801255809272727 -0.214377222978182 -0.881825531272727 0.113697601690909 0.0292913088636364 0.00587107940181818 0.0706104542727273 -0.0141902901454545 -0.431894539454545 0.132877313381818 -0.0944992148909091 -0.743737709090909 -0.631487511836364 -0.746149510727273 -0.965776803818182 -0.955495542363636 -0.952267435818182 -0.801170021636364 -0.731636294981818 -0.893273648 -0.786972011763636 -0.742530295818182 -0.834136336181818 -0.814572307836364 -0.885431994545455 -0.885438904363636 -0.736177168363636 -0.736177168363636 -0.798151166 -0.757595052545455 -0.886527337090909 -0.735263627454545 -0.631701918581818 -0.733008321636364 -0.811582288181818 -0.722911695854545 -0.903075159636364 -0.796481279254545 -0.709473710472727 -0.848181096181818 -0.779405666 -0.817363660181818 -0.772057676363636 -0.901521439090909
27 "LAYING" 0.284759670540541 -0.0183023513094595 -0.10781996177027 0.582956429594595 0.0689224161567567 0.224346841140541 0.0884571102162162 0.00197513403498649 0.012119067672973 -0.0336039879324324 -0.0710431599986486 0.10612570277027 -0.0818698547071622 -0.0390265578243243 -0.0679333240675676 -0.674375899776757 -0.674375899776757 -0.729635613081081 -0.723213556410811 -0.842144288648649 -0.722920444706757 -0.673571605139189 -0.735601588716216 -0.144729245536487 0.109091582255405 0.138180358189189 -0.748728209959459 -0.717364017608108 -0.78194542 -0.00259279231891892 -0.116750857918919 -0.0341599173256757 -0.783885631202703 -0.805192819891892 -0.737646082837838 -0.0583118351743243 -0.109209047378378 -0.00840167082432433 -0.712268305178378 0.200698287187162 -0.723214076348649 0.24210952455 -0.80209196 0.0189419682567568 -0.860773167162162 0.193820272201351 -0.0652148285662162 -0.00192258653513513 0.0180794353648649 -0.0213142876851351 -0.438053006756757 0.0266083548108108 -0.159404592998649 -0.711863149108108 -0.669500359087838 -0.700593736513514 -0.977396736351351 -0.975264745405405 -0.963676502162162 -0.737871573405405 -0.696740402069595 -0.79685964527027 -0.811634051851351 -0.788621837581081 -0.713194495797297 -0.829109345405405 -0.862717749594595 -0.802216917162162 -0.722465482756757 -0.722465482756757 -0.725720252794595 -0.768592185689189 -0.860138592162162 -0.709128573167838 -0.689051288567568 -0.706575315797297 -0.750331001 -0.694975042395946 -0.81076048972973 -0.822182194405405 -0.781601354594595 -0.732861246621622 -0.772135484359324 -0.730183440755132 -0.787420058027027 -0.869365248513513
27 "SITTING" 0.277997503428571 -0.0197446237782857 -0.1093270064 0.574749865285714 0.0461258197857143 0.119561877228571 0.0474269346514286 0.01824976362 0.00463842282428571 0.0112328897314286 -0.0957282872714286 0.0626950465 -0.110555527875714 -0.0472477630142857 -0.0533886357271429 -0.493312986114286 -0.493312986114286 -0.623553752157143 -0.611266652885714 -0.767302464714286 -0.576358900352857 -0.514169682115 -0.682369411428571 -0.312482721881429 0.0180872651514286 0.0295160744 -0.640885019761429 -0.612099653757143 -0.769436628 -0.166478132031429 -0.21652827795 -0.18191400235 -0.655037413185714 -0.735940986285714 -0.660678833 -0.0211583200157143 -0.178722382533 -0.0841565844914286 -0.581855664242857 0.0433302172742857 -0.617155698528571 0.165749446071429 -0.720031711285714 0.00619020167714286 -0.795328118285714 0.12037964777 -0.0207370583297143 0.00615973178571428 -0.125550128601429 0.0488686429857143 -0.383529823871429 0.0405494357857143 -0.0789786840542857 -0.5380194499 -0.480257723537143 -0.623071079214286 -0.969912793857143 -0.960668424571429 -0.961324838714286 -0.600976414185714 -0.57934492111 -0.780872265571429 -0.701683990571429 -0.722528899714286 -0.662898545571429 -0.717461779 -0.803948536428571 -0.751558982276714 -0.585391823071429 -0.585391823071429 -0.613026149455714 -0.693064029414286 -0.791774107285714 -0.5247745547 -0.496387816475714 -0.622130319417143 -0.595991296814286 -0.572429212075429 -0.790993846714286 -0.717849561142857 -0.717735994857143 -0.695392923857143 -0.652378115814286 -0.613557842714286 -0.729618181127143 -0.803403599428571
27 "STANDING" 0.272870387575 -0.0179746746521125 -0.1074240271875 0.700298779375 0.0175328107 0.0725435279 0.092195173162375 0.01841580032975 0.02064996930395 -0.04925097329875 -0.06317246699375 0.0719124451425 -0.078484331375 -0.04133893395125 -0.06934291938 -0.4347359225175 -0.4347359225175 -0.49987586335625 -0.443908531489875 -0.555519198675 -0.53155428450375 -0.4360941763 -0.418479028745 -0.25200770313875 0.048350314825 0.09355413015875 -0.5535486831625 -0.531532904925 -0.5174219596225 -0.0613177074675 -0.1686510447625 -0.1720594099375 -0.60528628975 -0.438999080125 -0.52609011205 -0.005781263125 -0.0780423977375 -0.04532291405 -0.4684058114375 0.14976898864125 -0.4625061783375 0.213781593225 -0.46580996799 0.138666562694 -0.5155870205625 0.16209197959875 -0.022966627807875 0.00948972770475 0.062418937995 -0.024398865695 -0.518929558875 0.0639635733875 -0.04069865825 -0.546627533825 -0.4083941592025 -0.35882107756875 -0.970126235625 -0.959576848 -0.9487951095 -0.5320863677875 -0.5138327539625 -0.5382286067625 -0.676395609375 -0.4261752822875 -0.510028973555 -0.650182169375 -0.47631340411625 -0.67934224975 -0.509979935871 -0.509979935871 -0.4778939132925 -0.46056566352875 -0.491519432675 -0.5553552329625 -0.43391903430875 -0.3783694859325 -0.553105532975 -0.53057755038 -0.5591926075875 -0.701039754125 -0.4254600288125 -0.55097550207875 -0.61254367375 -0.503151913775 -0.55454096576375 -0.50012653885
27 "WALKING" 0.265163913859649 -0.0148152986252632 -0.114921330608772 0.751198133157895 0.0248107421578947 0.0901892861807018 0.0738367499649123 0.00583328925561404 -0.00894394981361404 -0.00644793987807018 -0.0867669375017544 0.0839678388140351 -0.0913143674736842 -0.0460705916070175 -0.0822234306894737 -0.477849767482105 -0.477849767482105 -0.572610864842105 -0.570109500040351 -0.678677034385965 -0.557220303421053 -0.392528098447368 -0.694285731578947 -0.190164818531579 0.010799641254386 0.0348618755614035 -0.581796242503509 -0.518546719234035 -0.762189414210526 -0.0871410326438597 -0.310548015121053 -0.144443568057895 -0.618148762280702 -0.655632725052632 -0.545641613789474 -0.0708567311298246 -0.116452258805263 0.0834236735157895 -0.540197703701754 0.107541646480702 -0.547584641091228 0.151228513766667 -0.65098265577193 0.00835149714210526 -0.724141871052632 0.115412586531579 0.0358783661368421 0.0597960867894737 -0.140939477122807 -0.0231936683385965 -0.613618186140351 0.0407514132280702 -0.0450616955438597 -0.544830094610526 -0.357238813245614 -0.657929221403509 -0.974834160877193 -0.944772894403509 -0.953375341754386 -0.558844840087719 -0.475045663263158 -0.782806775964912 -0.670664454578947 -0.645478008368421 -0.601468203421053 -0.65360913245614 -0.728457040631579 -0.582846956263158 -0.544410268310526 -0.544410268310526 -0.56362380822807 -0.625311488508772 -0.71792619 -0.54217202562807 -0.380127262775439 -0.665497941578947 -0.574731041210526 -0.463042269789474 -0.802027370877193 -0.688938923333333 -0.643252146070175 -0.658851347192982 -0.618896882403509 -0.587981253952632 -0.674327199105263 -0.730542279649123
27 "WALKING_DOWNSTAIRS" 0.263339760409091 -0.00808395588272727 -0.113319956181818 0.544070088840909 0.183161951113636 0.0248625579772727 0.0741787741159091 0.0300486727863636 -0.00557633379295454 -0.0365590276613636 -0.0683963502886364 0.132820519529545 -0.104222857563636 -0.0540175227409091 -0.0536653087909091 -0.603718048090909 -0.603718048090909 -0.738197195785682 -0.666513667931818 -0.846995170909091 -0.687870548022727 -0.632980032886364 -0.72682420825 -0.239625274136364 -0.0638057624261364 -0.0382363533068182 -0.729342066538636 -0.729983801136364 -0.817568832727273 0.0139356987477273 -0.175776794818182 -0.126889286327273 -0.769204853181818 -0.774862805335227 -0.71776342025 -0.171311671913636 -0.203931714918182 -0.118165754156818 -0.633448587636364 -0.0279201846659091 -0.705671539613636 0.244291441977273 -0.76004032125 -0.176782891263636 -0.860802154772727 0.0440202105227273 0.0786183901318182 0.0402156162954546 -0.0256288720295455 0.0592274541818182 -0.349698739090909 -0.0811544819090909 -0.00971526707272727 -0.662314719997727 -0.580663021334091 -0.6626832825 -0.959991815227273 -0.929428122045455 -0.926871198181818 -0.718092173227273 -0.718461463409091 -0.834138675909091 -0.78391041225 -0.732470703636364 -0.68981611 -0.832238688409091 -0.865561422954545 -0.823199147272727 -0.613628520681818 -0.613628520681818 -0.716205716068182 -0.696038330909091 -0.863242268181818 -0.653570225409091 -0.583505886331818 -0.657822113863636 -0.731910914818182 -0.725104368272727 -0.849523030227273 -0.790616884227273 -0.712900339256818 -0.711707397045454 -0.665002460636364 -0.732146376727273 -0.708651497727273 -0.876874577954545
27 "WALKING_UPSTAIRS" 0.283099129019608 -0.0146132835017647 -0.104856040647059 0.828441734705882 -0.0788580654509804 -0.0265344796426863 0.079672279254902 0.0220015261686274 -0.033250484687451 -0.0758464100196078 -0.0503898261333333 0.0781077856958824 -0.0972240299509804 -0.0257293405384314 -0.0723975125509804 -0.519027775237255 -0.519027775237255 -0.593558547627451 -0.552185534313726 -0.708943341176471 -0.585221164358824 -0.505401423784314 -0.579977576470588 -0.200792485764706 -0.00472542482352941 0.0691042455960784 -0.613453686490196 -0.591345367672549 -0.66688797854902 -0.0759286394408431 -0.285549659607843 -0.170498257111765 -0.604152207156863 -0.640495713411765 -0.648127546784314 -0.135384992454902 -0.106166567706471 -0.0456265490960784 -0.524147317098039 0.073921328127451 -0.543140783582353 0.188440010754902 -0.634028205 -0.0217873171476471 -0.710871372745098 0.135982841586275 0.0149378657317647 0.0121997535117647 0.0467793142882353 -0.120509216754902 -0.675585103921569 0.130651447509804 0.0374223131235294 -0.581769037235294 -0.48891369454902 -0.543905376215686 -0.974516374117647 -0.966963553137255 -0.947133147058824 -0.599041962741176 -0.554192536935294 -0.694299662401569 -0.648058565490196 -0.642852797629412 -0.663687917843137 -0.675992271686275 -0.712853554313725 -0.738682205686275 -0.534905758882353 -0.534905758882353 -0.556480318823529 -0.603616038823529 -0.715936752352941 -0.581460297019608 -0.512700675843137 -0.561806744023529 -0.621582516470588 -0.544608929501961 -0.72053925445098 -0.664717196941176 -0.649039752362745 -0.702068714705882 -0.61427059942549 -0.577764405352941 -0.653042335862745 -0.743248666666667
28 "LAYING" 0.271041800125 -0.01916912793 -0.1187363789 0.682833301875 -0.06173928585 0.0444883806 0.0947947982155 0.019161792215875 0.005912767478 -0.03920700986375 -0.0709516982855 0.07255677451125 -0.097487309213625 -0.04820055495875 -0.05432098294125 -0.62451749067 -0.62451749067 -0.7546292995 -0.63279506447125 -0.83653942275 -0.704398700075 -0.649948950625 -0.711247331375 -0.23123274396125 -0.02099530977 -0.04106290108 -0.743622326225 -0.741084570865 -0.813813339875 -0.01401194953375 -0.2111099256025 -0.14065621788 -0.716530820875 -0.74145137575 -0.7184315145 -0.111905205941375 -0.27534629059 -0.10740111509 -0.68984305769875 0.0551059840125 -0.7219869796875 0.1729625025175 -0.751375010125 -0.149186515145 -0.863038838375 0.06530771106125 0.070221955316875 -0.06061565549625 0.0302810416025 -0.0374340012575 -0.522194672125 0.119829831525 -0.00341483133625 -0.6874407799875 -0.6163919749375 -0.61257229225375 -0.97721928975 -0.96112032525 -0.933017235625 -0.736713073225 -0.73178367621625 -0.830333063625 -0.7567424374 -0.6641895700625 -0.704731161675 -0.800231672 -0.864434250625 -0.819828294375 -0.67722340275 -0.67722340275 -0.728389525375 -0.6707868850625 -0.86232897375 -0.6817751328375 -0.6251238123 -0.5972629385125 -0.753990551625 -0.7404743154 -0.845513592625 -0.7717551834125 -0.62971817905 -0.7284274316125 -0.721361299875 -0.7380373198875 -0.68034953701125 -0.871306976125
28 "SITTING" 0.271037478291667 -0.0171336241290278 -0.109568874694444 0.404780319722222 0.192698242194444 0.286847941263889 0.0898924138611111 0.00673695280166667 -0.00916555661944444 -0.0206862079863889 -0.0967615404583333 0.079880273125 -0.0911745169805556 -0.0407192865902778 -0.0354863582194444 -0.768674154222222 -0.768674154222222 -0.818723635430556 -0.793973761295833 -0.8746633975 -0.824472303152778 -0.754353438685 -0.824391158805556 -0.204536008516667 0.0555311106834722 0.0639399260375 -0.836430495722222 -0.799589904402778 -0.867180550527778 0.0590527767722222 -0.0737807106666667 -0.0485295875625 -0.828509736666667 -0.850562364708333 -0.817799569138889 -0.0548973988291667 -0.176636451777778 0.0606808973472222 -0.795310640736111 0.0578331581972222 -0.816696678694444 0.232576171551389 -0.848979674194444 -0.0151357959875 -0.889511045 0.22943764975 0.0106775179152778 -0.000734591201944445 0.0182809673708333 -0.0202987697625 -0.210744023333333 -0.0662765495277778 -0.214689585852778 -0.804295771736111 -0.735944877579583 -0.796918619569444 -0.969862537083333 -0.972828635138889 -0.959009370277778 -0.826726424138889 -0.783484149738889 -0.876747663194444 -0.852342351194444 -0.845755914722222 -0.812674790625 -0.855291828402778 -0.885924742916667 -0.873650240416667 -0.796666966319444 -0.796666966319444 -0.819743399986111 -0.834570744166667 -0.88794312625 -0.797991860791667 -0.743103043361111 -0.798469634541667 -0.833066958541667 -0.781134528194444 -0.885099955972222 -0.860805959166667 -0.844567930416667 -0.829554270125 -0.829926246777778 -0.82558508875 -0.854365585694444 -0.894725233472222
28 "STANDING" 0.281431241772152 -0.022333658016962 -0.110920360341772 0.801430117974684 0.003904246 0.205359754772152 0.0682599414759494 -0.00375880019113924 -0.0281708434693671 -0.00401197149240506 -0.0868544435240506 0.114063324293038 -0.133559969314937 -0.0399260549329114 -0.0634986190212658 -0.452402143531646 -0.452402143531646 -0.605096945670886 -0.478341606936709 -0.696597256987342 -0.547675642202532 -0.460126237258228 -0.556182884991139 -0.368646186992405 -0.0986378088708861 -0.0361091661962025 -0.627379573265823 -0.595182528341772 -0.674702986506329 -0.235032196302532 -0.346584756564557 -0.312264594316456 -0.559365730367089 -0.616360431116456 -0.597022232683544 -0.126800174920253 -0.293287957135443 -0.0967320714632911 -0.513138848962025 0.0247568164050633 -0.576704527696203 0.0913620308810127 -0.592231722877215 -0.0555602215316456 -0.712665481278481 0.0909735913721519 -0.042133759921519 -0.00288009338101266 0.0231498183797468 0.0544001127594937 -0.624100622658228 0.0734163620759494 -0.126139064381013 -0.52851806213924 -0.413691537291139 -0.478533204337975 -0.969625047721519 -0.957218881772152 -0.93181693721519 -0.610186660367089 -0.577374792987342 -0.693616132630506 -0.619968200632911 -0.555003219240506 -0.60328603164557 -0.662864540632911 -0.715949145556962 -0.730864660253165 -0.518409704607595 -0.518409704607595 -0.580969080168354 -0.540923270822785 -0.701404406620253 -0.523617209518987 -0.429103187772152 -0.482899750532911 -0.627884830835443 -0.587096016392405 -0.71227701016962 -0.641910108860759 -0.529910002259494 -0.642094869873418 -0.598021316012658 -0.589978902848101 -0.592892258291139 -0.709457720949367
28 "WALKING" 0.267453083518519 -0.0153771221696296 -0.109042712518519 0.851746725740741 -0.0781295193 0.0397345985468519 0.0922955255740741 0.00397885753333333 -0.0153435494490741 0.0134990158777778 -0.115371136666667 0.0828712024592593 -0.0932437773518519 -0.0464903031444444 -0.0426205683240741 -0.616923469492593 -0.616923469492593 -0.712791087777778 -0.691276634944444 -0.804176434814815 -0.702453623333333 -0.568419338512963 -0.74237361037037 -0.14734657032963 0.0250737272944444 0.0071599800037037 -0.721263976796296 -0.658041185537037 -0.823302568888889 -0.01559118295 -0.216977808409259 -0.145503182632037 -0.729052872592593 -0.774235729074074 -0.698571360944444 -0.0749251639796296 -0.176312386722222 -0.0253709749796296 -0.658114341481482 0.0968949593387037 -0.682203567944444 0.171621544818519 -0.753692928148148 -0.0522948853148148 -0.825475176296296 0.0563014002788889 0.0886203361222222 -0.0905265232722222 -0.172287006335185 -0.045360946 -0.664960482962963 0.126028638555556 -0.00778688258703704 -0.687605068685185 -0.534526699814815 -0.670638295742593 -0.974912829444444 -0.948189392592593 -0.933080275925926 -0.703678668055556 -0.637921702425926 -0.835512485925926 -0.785831817777778 -0.742389336518518 -0.735143200555556 -0.744119683888889 -0.840860541296296 -0.770387521296296 -0.663702635611111 -0.663702635611111 -0.689575012037037 -0.724861104074074 -0.819412218703704 -0.683753704277778 -0.547876520407407 -0.661899079888889 -0.71211619987037 -0.640698565701852 -0.846253430925926 -0.804984321481481 -0.728523042611111 -0.773458523703704 -0.720734404814815 -0.701668435707407 -0.754253108333333 -0.824991598518519
